,CPM_mean,RPM_mean,Answered_count,Cost_sum,Revenue_sum,Count
6944,0.018881,0.020723,2,0.03,0.03,2
6945,0.0,0.0,0,0.0,0.0,2
6946,0.018881,0.020723,1,0.02,0.02,1
6947,0.018881,0.020723,1,0.0,0.0,1
6948,0.0,0.0,0,0.0,0.0,1
6949,0.018881,0.020723,1,0.01,0.01,1
6950,0.018881,0.020723,1,0.02,0.02,1
6951,0.0,0.0,0,0.0,0.0,1
6952,0.018881,0.020723,1,0.0,0.0,1
6953,0.0,0.0,0,0.0,0.0,1
6954,0.018881,0.020723,1,0.01,0.01,1
6955,0.018881,0.020723,1,0.01,0.01,1
6956,0.0,0.0,0,0.0,0.0,1
6957,0.0,0.0,0,0.0,0.0,2
6958,0.0037761999999999995,0.0041446,1,0.0,0.0,5
6959,0.00472025,0.00518075,1,0.0,0.0,4
6960,0.018881,0.020723,1,0.0,0.0,1
6961,0.0,0.0,0,0.0,0.0,3
6962,0.0,0.0,0,0.0,0.0,2
6963,0.018881,0.020723,1,0.01,0.01,1
6964,0.0,0.0,0,0.0,0.0,1
6965,0.006293666666666666,0.006907666666666666,1,0.0,0.0,3
6966,0.018881,0.020723,1,0.03,0.03,1
6967,0.0,0.0,0,0.0,0.0,4
6968,0.018881,0.020723,1,0.02,0.02,1
6969,0.0,0.0,0,0.0,0.0,3
6970,0.0,0.0,0,0.0,0.0,2
6971,0.0,0.0,0,0.0,0.0,1
6972,0.018881,0.02054,1,0.17,0.18,1
6973,0.018881,0.020723,1,0.02,0.02,1
6974,0.018881,0.020723,1,0.02,0.02,1
6975,0.018881,0.020723,1,0.02,0.02,1
6976,0.0094405,0.0103615,1,0.0,0.0,2
6977,0.0,0.0,0,0.0,0.0,1
6978,0.0,0.0,0,0.0,0.0,3
6979,0.018881,0.020723,1,0.02,0.02,1
6980,0.0,0.0,0,0.0,0.0,1
6981,0.0,0.0,0,0.0,0.0,2
6982,0.018881,0.020723,1,0.01,0.01,1
6983,0.0,0.0,0,0.0,0.0,1
6984,0.018881,0.021107,1,0.11,0.13,1
6985,0.0,0.0,0,0.0,0.0,1
6986,0.0,0.0,0,0.0,0.0,1
6987,0.0,0.0,0,0.0,0.0,2
6988,0.018881,0.020723,1,0.62,0.68,1
6989,0.0,0.0,0,0.0,0.0,2
6990,0.018881,0.020723,1,0.02,0.02,1
6991,0.0,0.0,0,0.0,0.0,1
6992,0.0,0.0,0,0.0,0.0,1
6993,0.0,0.0,0,0.0,0.0,1
6994,0.0,0.0,0,0.0,0.0,1
6995,0.018881,0.020723,1,0.02,0.02,1
6996,0.018881,0.021389,1,0.02,0.02,1
6997,0.0,0.0,0,0.0,0.0,1
6998,0.0,0.0,0,0.0,0.0,2
6999,0.018881,0.020723,2,0.01,0.01,2
7000,0.018881,0.020723,1,0.0,0.0,1
7001,0.018881,0.020723,1,0.01,0.01,1
7002,0.018881,0.020723,1,0.02,0.02,1
7003,0.018881,0.020723,1,0.0,0.0,1
7004,0.018881,0.020723,1,0.01,0.01,1
7005,0.0,0.0,0,0.0,0.0,1
7006,0.018881,0.020723,1,0.02,0.02,1
7007,0.0,0.0,0,0.0,0.0,1
7008,0.0,0.0,0,0.0,0.0,1
7009,0.0,0.0,0,0.0,0.0,3
7010,0.018881,0.020723,1,0.01,0.01,1
7011,0.018881,0.020723,1,0.01,0.01,1
7012,0.018881,0.020723,1,0.01,0.01,1
7013,0.018881,0.020723,1,0.02,0.02,1
7014,0.0094405,0.0103615,1,0.01,0.01,2
7015,0.0,0.0,0,0.0,0.0,1
7016,0.018881,0.020723,1,0.02,0.02,1
7017,0.0,0.0,0,0.0,0.0,2
7018,0.0,0.0,0,0.0,0.0,2
7019,0.0,0.0,0,0.0,0.0,1
7020,0.018881,0.020723,1,0.0,0.0,1
7021,0.0,0.0,0,0.0,0.0,2
7022,0.018881,0.020723,1,0.02,0.02,1
7023,0.018881,0.020723,1,0.0,0.0,1
7024,0.0,0.0,0,0.0,0.0,2
7025,0.0,0.0,0,0.0,0.0,1
7026,0.0,0.0,0,0.0,0.0,1
7027,0.018881,0.020723,1,0.01,0.01,1
7028,0.018881,0.020723,1,0.02,0.02,1
7029,0.018881,0.020723,1,0.0,0.0,1
7030,0.018881,0.020723,1,0.0,0.0,1
7031,0.0,0.0,0,0.0,0.0,1
7032,0.0,0.0,0,0.0,0.0,1
7033,0.0,0.0,0,0.0,0.0,2
7034,0.018881,0.020723,1,0.02,0.02,1
7035,0.018881,0.020723,1,0.01,0.01,1
7036,0.018881,0.020723,1,0.02,0.02,1
7037,0.0,0.0,0,0.0,0.0,1
7038,0.0,0.0,0,0.0,0.0,1
7039,0.018881,0.020723,1,0.0,0.0,1
7040,0.018881,0.020723,1,0.02,0.02,1
7041,0.0,0.0,0,0.0,0.0,2
7042,0.0,0.0,0,0.0,0.0,1
7043,0.018881,0.020723,1,0.02,0.02,1
7044,0.018881,0.020723,1,0.02,0.02,1
7045,0.018881,0.020723,1,0.02,0.02,1
7046,0.018881,0.020723,1,0.01,0.01,1
7047,0.018881,0.0213935,2,0.0,0.0,2
7048,0.0094405,0.0103615,1,0.04,0.04,2
7049,0.0,0.0,0,0.0,0.0,1
7050,0.018881,0.020723,1,0.0,0.0,1
7051,0.0,0.0,0,0.0,0.0,7
7052,0.0,0.0,0,0.0,0.0,1
7053,0.018881,0.020723,1,0.02,0.02,1
7054,0.018881,0.020723,1,0.02,0.02,1
7055,0.018881,0.020723,1,0.0,0.0,1
7056,0.0,0.0,0,0.0,0.0,1
7057,0.018881,0.020723,1,0.0,0.0,1
7058,0.0,0.0,0,0.0,0.0,3
7059,0.0,0.0,0,0.0,0.0,2
7060,0.018881,0.020723,1,0.02,0.02,1
7061,0.0,0.0,0,0.0,0.0,1
7062,0.018881,0.020723,1,0.02,0.02,1
7063,0.0,0.0,0,0.0,0.0,1
7064,0.018881,0.020723,1,0.01,0.01,1
7065,0.0,0.0,0,0.0,0.0,1
7066,0.018881,0.020723,1,0.02,0.02,1
7067,0.0,0.0,0,0.0,0.0,2
7068,0.018881,0.020723,1,0.02,0.02,1
7069,0.018881,0.020723,5,0.01,0.01,5
7070,0.018881,0.021398,1,0.0,0.0,1
7071,0.018881,0.02054,1,0.77,0.83,1
7072,0.0,0.0,0,0.0,0.0,1
7073,0.0,0.0,0,0.0,0.0,1
7074,0.0,0.0,0,0.0,0.0,1
7075,0.018881,0.020723,1,0.0,0.0,1
7076,0.018881,0.020723,1,0.04,0.04,1
7077,0.0,0.0,0,0.0,0.0,2
7078,0.018881,0.020723,4,0.01,0.01,4
7079,0.018881,0.020723,1,0.02,0.03,1
7080,0.018881,0.020723,1,0.02,0.02,1
7081,0.0,0.0,0,0.0,0.0,1
7082,0.018881,0.020723,4,0.01,0.01,4
7083,0.0,0.0,0,0.0,0.0,3
7084,0.0,0.0,0,0.0,0.0,1
7085,0.0,0.0,0,0.0,0.0,2
7086,0.0,0.0,0,0.0,0.0,3
7087,0.0,0.0,0,0.0,0.0,2
7088,0.0,0.0,0,0.0,0.0,1
7089,0.0,0.0,0,0.0,0.0,3
7090,0.0,0.0,0,0.0,0.0,2
7091,0.018881,0.020723,3,0.01,0.01,3
7092,0.0,0.0,0,0.0,0.0,2
7093,0.018881,0.021389,1,0.03,0.03,1
7094,0.018881,0.020723,1,0.02,0.02,1
7095,0.018881,0.020723,1,0.02,0.02,1
7096,0.0,0.0,0,0.0,0.0,2
7097,0.0,0.0,0,0.0,0.0,2
7098,0.018881,0.020723,1,0.01,0.02,1
7099,0.0,0.0,0,0.0,0.0,2
7100,0.018881,0.020723,1,0.0,0.0,1
7101,0.0,0.0,0,0.0,0.0,1
7102,0.0,0.0,0,0.0,0.0,1
7103,0.0,0.0,0,0.0,0.0,1
7104,0.018881,0.022707,1,0.09,0.11,1
7105,0.0,0.0,0,0.0,0.0,1
7106,0.018881,0.020723,1,0.0,0.0,1
7107,0.0,0.0,0,0.0,0.0,1
7108,0.018881,0.020723,1,0.0,0.0,1
7109,0.018881,0.020723,1,0.0,0.0,1
7110,0.0,0.0,0,0.0,0.0,1
7111,0.018881,0.021398,1,0.0,0.0,1
7112,0.018881,0.020723,1,0.04,0.05,1
7113,0.018881,0.020723,1,0.01,0.01,1
7114,0.018881,0.020723,1,0.02,0.02,1
7115,0.0,0.0,0,0.0,0.0,1
7116,0.0,0.0,0,0.0,0.0,2
7117,0.0,0.0,0,0.0,0.0,1
7118,0.018881,0.020723,1,0.01,0.02,1
7119,0.018881,0.020723,1,0.01,0.01,1
7120,0.018881,0.020723,1,0.01,0.01,1
7121,0.0,0.0,0,0.0,0.0,1
7122,0.018881,0.020723,1,0.0,0.0,1
7123,0.0,0.0,0,0.0,0.0,1
7124,0.0,0.0,0,0.0,0.0,1
7125,0.018881,0.020723,1,0.0,0.0,1
7126,0.018881,0.020723,1,0.02,0.02,1
7127,0.0,0.0,0,0.0,0.0,3
7128,0.018881,0.020723,1,0.0,0.0,1
7129,0.0,0.0,0,0.0,0.0,2
7130,0.018881,0.020723,2,0.04,0.04,2
7131,0.018881,0.020723,1,0.02,0.02,1
7132,0.018881,0.020723,1,0.0,0.0,1
7133,0.0,0.0,0,0.0,0.0,2
7134,0.0,0.0,0,0.0,0.0,1
7135,0.0,0.0,0,0.0,0.0,2
7136,0.0,0.0,0,0.0,0.0,15
7137,0.0,0.0,0,0.0,0.0,14
7138,0.0,0.0,0,0.0,0.0,1
7139,0.0,0.0,0,0.0,0.0,13
7140,0.018881,0.020723,1,0.02,0.02,1
7141,0.0,0.0,0,0.0,0.0,12
7142,0.0,0.0,0,0.0,0.0,11
7143,0.0,0.0,0,0.0,0.0,10
7144,0.018881,0.020723,1,0.06,0.07,1
7145,0.0,0.0,0,0.0,0.0,2
7146,0.0,0.0,0,0.0,0.0,2
7147,0.018881,0.020723,1,0.02,0.02,1
7148,0.018881,0.020723,1,0.01,0.01,1
7149,0.0,0.0,0,0.0,0.0,1
7150,0.0,0.0,0,0.0,0.0,1
7151,0.018881,0.020723,3,0.01,0.01,3
7152,0.018881,0.020723,1,0.0,0.0,1
7153,0.018881,0.020723,1,0.01,0.01,1
7154,0.0,0.0,0,0.0,0.0,9
7155,0.018881,0.020723,1,0.02,0.02,1
7156,0.0,0.0,0,0.0,0.0,1
7157,0.018881,0.020723,1,0.0,0.0,1
7158,0.0,0.0,0,0.0,0.0,1
7159,0.0,0.0,0,0.0,0.0,1
7160,0.0,0.0,0,0.0,0.0,1
7161,0.018881,0.020723,1,0.02,0.02,1
7162,0.0,0.0,0,0.0,0.0,8
7163,0.018881,0.020723,1,0.02,0.02,1
7164,0.018881,0.020723,1,0.02,0.02,1
7165,0.018881,0.020544,1,0.0,0.0,1
7166,0.018881,0.020723,1,0.02,0.02,1
7167,0.0,0.0,0,0.0,0.0,7
7168,0.0,0.0,0,0.0,0.0,1
7169,0.0,0.0,0,0.0,0.0,1
7170,0.018881,0.020723,1,0.01,0.01,1
7171,0.018881,0.020723,1,0.02,0.02,1
7172,0.0,0.0,0,0.0,0.0,1
7173,0.018881,0.020723,1,0.01,0.01,1
7174,0.0,0.0,0,0.0,0.0,1
7175,0.0,0.0,0,0.0,0.0,2
7176,0.0,0.0,0,0.0,0.0,1
7177,0.0,0.0,0,0.0,0.0,2
7178,0.0,0.0,0,0.0,0.0,2
7179,0.0,0.0,0,0.0,0.0,1
7180,0.018881,0.020723,2,0.0,0.0,2
7181,0.018881,0.020723,1,0.0,0.0,1
7182,0.018881,0.020723,2,0.04,0.04,2
7183,0.018881,0.020723,1,0.02,0.02,1
7184,0.018881,0.020723,1,0.01,0.01,1
7185,0.018881,0.020723,1,0.0,0.0,1
7186,0.018881,0.020723,1,0.02,0.02,1
7187,0.018881,0.020723,1,0.0,0.0,1
7188,0.0,0.0,0,0.0,0.0,1
7189,0.018881,0.020723,1,0.03,0.03,1
7190,0.018881,0.020723,1,0.02,0.02,1
7191,0.018881,0.020723,1,0.01,0.01,1
7192,0.0,0.0,0,0.0,0.0,1
7193,0.018881,0.020723,1,0.0,0.0,1
7194,0.018881,0.0213935,2,0.27,0.3,2
7195,0.018881,0.020723,1,0.0,0.0,1
7196,0.018881,0.020723,1,0.02,0.02,1
7197,0.018881,0.020723,1,0.01,0.01,1
7198,0.0,0.0,0,0.0,0.0,1
7199,0.0,0.0,0,0.0,0.0,1
7200,0.018881,0.021387,1,0.0,0.0,1
7201,0.018881,0.020723,1,0.01,0.01,1
7202,0.018881,0.020723,1,0.0,0.0,1
7203,0.018881,0.020723,1,0.01,0.01,1
7204,0.018881,0.020723,1,0.0,0.0,1
7205,0.018881,0.020723,1,0.03,0.03,1
7206,0.018881,0.020723,1,0.02,0.02,1
7207,0.018881,0.020723,1,0.02,0.02,1
7208,0.0,0.0,0,0.0,0.0,3
7209,0.0,0.0,0,0.0,0.0,1
7210,0.0,0.0,0,0.0,0.0,2
7211,0.0,0.0,0,0.0,0.0,12
7212,0.0,0.0,0,0.0,0.0,11
7213,0.0,0.0,0,0.0,0.0,10
7214,0.018881,0.020723,1,0.0,0.0,1
7215,0.018881,0.020723,1,0.02,0.02,1
7216,0.0,0.0,0,0.0,0.0,9
7217,0.018881,0.020723,1,0.02,0.02,1
7218,0.0,0.0,0,0.0,0.0,8
7219,0.0,0.0,0,0.0,0.0,7
7220,0.0,0.0,0,0.0,0.0,1
7221,0.0,0.0,0,0.0,0.0,1
7222,0.0,0.0,0,0.0,0.0,1
7223,0.018881,0.02054,1,0.1,0.11,1
7224,0.0,0.0,0,0.0,0.0,2
7225,0.0,0.0,0,0.0,0.0,2
7226,0.018881,0.020723,1,0.02,0.02,1
7227,0.018881,0.020723,1,0.02,0.02,1
7228,0.0,0.0,0,0.0,0.0,2
7229,0.018881,0.020723,1,0.0,0.0,1
7230,0.0,0.0,0,0.0,0.0,2
7231,0.0,0.0,0,0.0,0.0,1
7232,0.0,0.0,0,0.0,0.0,2
7233,0.0,0.0,0,0.0,0.0,1
7234,0.0,0.0,0,0.0,0.0,1
7235,0.0,0.0,0,0.0,0.0,1
7236,0.0,0.0,0,0.0,0.0,1
7237,0.0,0.0,0,0.0,0.0,2
7238,0.0,0.0,0,0.0,0.0,1
7239,0.0,0.0,0,0.0,0.0,1
7240,0.018881,0.020723,1,0.01,0.01,1
7241,0.018881,0.020723,1,0.02,0.02,1
7242,0.0,0.0,0,0.0,0.0,1
7243,0.018881,0.020723,1,0.01,0.01,1
7244,0.018881,0.020723,1,0.01,0.01,1
7245,0.018881,0.020723,1,0.0,0.0,1
7246,0.0,0.0,0,0.0,0.0,1
7247,0.018881,0.020723,1,0.01,0.01,1
7248,0.0,0.0,0,0.0,0.0,2
7249,0.018881,0.020723,1,0.01,0.01,1
7250,0.018881,0.020723,1,0.0,0.0,1
7251,0.0,0.0,0,0.0,0.0,1
7252,0.0,0.0,0,0.0,0.0,1
7253,0.018881,0.020723,1,0.0,0.0,1
7254,0.018881,0.020723,1,0.02,0.02,1
7255,0.0,0.0,0,0.0,0.0,1
7256,0.0,0.0,0,0.0,0.0,4
7257,0.0,0.0,0,0.0,0.0,3
7258,0.0,0.0,0,0.0,0.0,1
7259,0.018881,0.020723,2,0.0,0.0,2
7260,0.018881,0.020723,1,0.02,0.02,1
7261,0.0,0.0,0,0.0,0.0,2
7262,0.018881,0.020723,1,0.01,0.01,1
7263,0.0,0.0,0,0.0,0.0,1
7264,0.0,0.0,0,0.0,0.0,2
7265,0.018881,0.020723,1,0.02,0.02,1
7266,0.0,0.0,0,0.0,0.0,2
7267,0.0,0.0,0,0.0,0.0,1
7268,0.0,0.0,0,0.0,0.0,1
7269,0.0,0.0,0,0.0,0.0,2
7270,0.018881,0.020723,1,0.02,0.02,1
7271,0.018881,0.020723,1,0.02,0.02,1
7272,0.018881,0.020723,1,0.02,0.02,1
7273,0.018881,0.020723,1,0.01,0.01,1
7274,0.018881,0.020723,1,0.01,0.01,1
7275,0.018881,0.021103,1,0.0,0.0,1
7276,0.0,0.0,0,0.0,0.0,2
7277,0.0,0.0,0,0.0,0.0,2
7278,0.018881,0.020723,1,0.01,0.01,1
7279,0.018881,0.020723,1,0.0,0.0,1
7280,0.0,0.0,0,0.0,0.0,1
7281,0.018881,0.020723,1,0.0,0.0,1
7282,0.018881,0.020723,1,0.02,0.02,1
7283,0.018881,0.020723,1,0.01,0.01,1
7284,0.018881,0.021389,1,0.27,0.3,1
7285,0.0,0.0,0,0.0,0.0,1
7286,0.018881,0.020723,1,0.0,0.0,1
7287,0.0,0.0,0,0.0,0.0,2
7288,0.0,0.0,0,0.0,0.0,1
7289,0.018881,0.020723,1,0.02,0.02,1
7290,0.0,0.0,0,0.0,0.0,1
7291,0.0,0.0,0,0.0,0.0,1
7292,0.0,0.0,0,0.0,0.0,3
7293,0.018881,0.020723,1,0.01,0.01,1
7294,0.0,0.0,0,0.0,0.0,1
7295,0.0,0.0,0,0.0,0.0,2
7296,0.018881,0.02054,1,0.08,0.08,1
7297,0.0,0.0,0,0.0,0.0,1
7298,0.006293666666666666,0.006907666666666666,1,0.0,0.0,3
7299,0.018881,0.020723,1,0.02,0.02,1
7300,0.0,0.0,0,0.0,0.0,6
7301,0.018881,0.020723,1,0.02,0.02,1
7302,0.0,0.0,0,0.0,0.0,1
7303,0.0,0.0,0,0.0,0.0,5
7304,0.0,0.0,0,0.0,0.0,4
7305,0.0,0.0,0,0.0,0.0,3
7306,0.0,0.0,0,0.0,0.0,1
7307,0.0,0.0,0,0.0,0.0,2
7308,0.0,0.0,0,0.0,0.0,1
7309,0.0,0.0,0,0.0,0.0,1
7310,0.0,0.0,0,0.0,0.0,1
7311,0.018881,0.020723,1,0.12,0.14,1
7312,0.0,0.0,0,0.0,0.0,3
7313,0.0,0.0,0,0.0,0.0,1
7314,0.0,0.0,0,0.0,0.0,2
7315,0.0,0.0,0,0.0,0.0,2
7316,0.0,0.0,1,0.0,0.0,2
7317,0.0,0.0,0,0.0,0.0,5
7318,0.0,0.0,0,0.0,0.0,4
7319,0.0,0.0,0,0.0,0.0,1
7320,0.0,0.0,0,0.0,0.0,3
7321,0.0,0.0,0,0.0,0.0,1
7322,0.0,0.0,0,0.0,0.0,1
7323,0.0,0.0,0,0.0,0.0,1
7324,0.018881,0.020723,1,0.02,0.02,1
7325,0.0,0.0,0,0.0,0.0,2
7326,0.0,0.0,0,0.0,0.0,2
7327,0.0,0.0,0,0.0,0.0,1
7328,0.0,0.0,0,0.0,0.0,1
7329,0.0,0.0,0,0.0,0.0,2
7330,0.0,0.0,0,0.0,0.0,2
7331,0.018881,0.020723,1,0.02,0.02,1
7332,0.018881,0.020723,1,0.02,0.02,1
7333,0.0,0.0,0,0.0,0.0,2
7334,0.0,0.0,0,0.0,0.0,2
7335,0.0,0.0,0,0.0,0.0,2
7336,0.0,0.0,0,0.0,0.0,17
7337,0.0,0.0,0,0.0,0.0,1
7338,0.0,0.0,0,0.0,0.0,17
7339,0.0,0.0,0,0.0,0.0,16
7340,0.0,0.0,0,0.0,0.0,1
7341,0.0,0.0,0,0.0,0.0,16
7342,0.0,0.0,0,0.0,0.0,1
7343,0.0,0.0,0,0.0,0.0,15
7344,0.0,0.0,0,0.0,0.0,1
7345,0.0,0.0,0,0.0,0.0,14
7346,0.018881,0.020723,1,0.0,0.0,1
7347,0.0,0.0,0,0.0,0.0,4
7348,0.018881,0.020723,1,0.01,0.01,1
7349,0.0,0.0,0,0.0,0.0,3
7350,0.0,0.0,0,0.0,0.0,1
7351,0.0,0.0,0,0.0,0.0,4
7352,0.0,0.0,0,0.0,0.0,1
7353,0.0,0.0,0,0.0,0.0,1
7354,0.018881,0.020723,1,0.02,0.02,1
7355,0.018881,0.020723,1,0.0,0.0,1
7356,0.018881,0.020723,1,0.02,0.02,1
7357,0.018881,0.020723,1,0.02,0.02,1
7358,0.018881,0.020723,1,0.01,0.01,1
7359,0.0,0.0,0,0.0,0.0,1
7360,0.018881,0.020723,1,0.02,0.02,1
7361,0.0,0.0,0,0.0,0.0,2
7362,0.0,0.0,0,0.0,0.0,5
7363,0.0,0.0,0,0.0,0.0,2
7364,0.0,0.0,0,0.0,0.0,1
7365,0.018881,0.020723,1,0.02,0.02,1
7366,0.0,0.0,0,0.0,0.0,1
7367,0.0,0.0,0,0.0,0.0,4
7368,0.0,0.0,0,0.0,0.0,1
7369,0.0,0.0,0,0.0,0.0,3
7370,0.0,0.0,0,0.0,0.0,3
7371,0.0,0.0,0,0.0,0.0,1
7372,0.0,0.0,0,0.0,0.0,2
7373,0.018881,0.020723,1,0.02,0.02,1
7374,0.0,0.0,0,0.0,0.0,1
7375,0.018881,0.020723,1,0.02,0.02,1
7376,0.0,0.0,0,0.0,0.0,1
7377,0.018881,0.021107,1,0.32,0.36,1
7378,0.018881,0.020723,1,0.02,0.02,1
7379,0.018881,0.020723,1,0.02,0.02,1
7380,0.018881,0.020723,1,0.02,0.02,1
7381,0.0,0.0,0,0.0,0.0,2
7382,0.018881,0.021389,1,0.04,0.04,1
7383,0.0,0.0,0,0.0,0.0,1
7384,0.0,0.0,0,0.0,0.0,2
7385,0.0,0.0,0,0.0,0.0,1
7386,0.018881,0.020723,1,0.02,0.02,1
7387,0.0,0.0,0,0.0,0.0,2
7388,0.0,0.0,0,0.0,0.0,1
7389,0.018881,0.020723,1,0.0,0.0,1
7390,0.018881,0.020723,4,0.01,0.01,4
7391,0.0,0.0,0,0.0,0.0,2
7392,0.0,0.0,0,0.0,0.0,2
7393,0.0,0.0,0,0.0,0.0,1
7394,0.0,0.0,0,0.0,0.0,2
7395,0.018881,0.020723,1,0.0,0.0,1
7396,0.0,0.0,0,0.0,0.0,13
7397,0.0,0.0,0,0.0,0.0,1
7398,0.0,0.0,0,0.0,0.0,12
7399,0.0,0.0,0,0.0,0.0,11
7400,0.018881,0.020723,1,0.02,0.02,1
7401,0.0,0.0,0,0.0,0.0,10
7402,0.0,0.0,0,0.0,0.0,1
7403,0.0,0.0,0,0.0,0.0,9
7404,0.018881,0.020723,1,0.0,0.0,1
7405,0.018881,0.020723,1,0.02,0.02,1
7406,0.018881,0.020723,1,0.02,0.02,1
7407,0.012587333333333332,0.013815333333333332,2,0.01,0.01,3
7408,0.0,0.0,0,0.0,0.0,1
7409,0.018881,0.020723,1,0.02,0.02,1
7410,0.0,0.0,0,0.0,0.0,1
7411,0.018881,0.020723,3,0.01,0.01,3
7412,0.0,0.0,0,0.0,0.0,1
7413,0.0,0.0,0,0.0,0.0,1
7414,0.0,0.0,1,0.0,0.0,2
7415,0.018881,0.020723,1,0.02,0.02,1
7416,0.018881,0.020723,1,0.02,0.02,1
7417,0.018881,0.02054,1,0.03,0.03,1
7418,0.0,0.0,0,0.0,0.0,8
7419,0.018881,0.020723,1,0.02,0.02,1
7420,0.0,0.0,0,0.0,0.0,2
7421,0.018881,0.020723,1,0.02,0.02,1
7422,0.0,0.0,0,0.0,0.0,1
7423,0.0,0.0,0,0.0,0.0,7
7424,0.018881,0.020723,1,0.02,0.02,1
7425,0.0,0.0,0,0.0,0.0,2
7426,0.0,0.0,0,0.0,0.0,6
7427,0.0,0.0,0,0.0,0.0,1
7428,0.0,0.0,0,0.0,0.0,2
7429,0.0,0.0,0,0.0,0.0,1
7430,0.0,0.0,0,0.0,0.0,5
7431,0.018881,0.020723,1,0.02,0.02,1
7432,0.0,0.0,0,0.0,0.0,4
7433,0.018881,0.020723,1,0.02,0.02,1
7434,0.018881,0.020723,1,0.0,0.0,1
7435,0.0,0.0,0,0.0,0.0,3
7436,0.0,0.0,0,0.0,0.0,1
7437,0.0,0.0,0,0.0,0.0,2
7438,0.018881,0.020723,1,0.02,0.02,1
7439,0.0,0.0,0,0.0,0.0,1
7440,0.0,0.0,0,0.0,0.0,1
7441,0.0094405,0.0103615,1,0.01,0.01,2
7442,0.018881,0.020723,3,0.01,0.01,3
7443,0.0,0.0,0,0.0,0.0,2
7444,0.0,0.0,0,0.0,0.0,1
7445,0.0,0.0,0,0.0,0.0,2
7446,0.018881,0.020723,2,0.01,0.01,2
7447,0.0,0.0,0,0.0,0.0,2
7448,0.018881,0.020723,1,0.02,0.02,1
7449,0.018881,0.020723,1,0.02,0.02,1
7450,0.0,0.0,0,0.0,0.0,1
7451,0.018881,0.020723,1,0.01,0.01,1
7452,0.018881,0.020723,2,0.01,0.01,2
7453,0.0,0.0,0,0.0,0.0,1
7454,0.0094405,0.0103615,1,0.01,0.01,2
7455,0.018881,0.020723,1,0.08,0.09,1
7456,0.0,0.0,0,0.0,0.0,1
7457,0.0,0.0,0,0.0,0.0,2
7458,0.018881,0.020723,1,0.02,0.02,1
7459,0.0,0.0,0,0.0,0.0,1
7460,0.018881,0.020723,1,0.0,0.0,1
7461,0.0,0.0,0,0.0,0.0,1
7462,0.0,0.0,0,0.0,0.0,1
7463,0.018881,0.020723,1,0.01,0.01,1
7464,0.018881,0.020723,1,0.0,0.0,1
7465,0.0,0.0,0,0.0,0.0,1
7466,0.0,0.0,0,0.0,0.0,1
7467,0.018881,0.020723,1,0.02,0.02,1
7468,0.018881,0.020723,1,0.0,0.0,1
7469,0.0,0.0,0,0.0,0.0,1
7470,0.018881,0.020723,1,0.02,0.02,1
7471,0.018881,0.020723,1,0.0,0.0,1
7472,0.0,0.0,0,0.0,0.0,1
7473,0.018881,0.020723,1,0.02,0.02,1
7474,0.018881,0.020723,1,0.02,0.03,1
7475,0.018881,0.020723,1,0.02,0.02,1
7476,0.018881,0.020723,1,0.01,0.01,1
7477,0.018881,0.020723,1,0.02,0.02,1
7478,0.018881,0.020723,1,0.0,0.0,1
7479,0.0,0.0,0,0.0,0.0,1
7480,0.018881,0.020723,1,0.02,0.02,1
7481,0.0,0.0,0,0.0,0.0,2
7482,0.0,0.0,0,0.0,0.0,1
7483,0.0,0.0,0,0.0,0.0,6
7484,0.018881,0.020723,1,0.01,0.01,1
7485,0.0,0.0,0,0.0,0.0,5
7486,0.0,0.0,0,0.0,0.0,1
7487,0.018881,0.020723,1,0.01,0.01,1
7488,0.018881,0.020723,1,0.01,0.01,1
7489,0.0,0.0,0,0.0,0.0,4
7490,0.018881,0.020723,1,0.0,0.0,1
7491,0.018881,0.020723,1,0.0,0.0,1
7492,0.0,0.0,0,0.0,0.0,3
7493,0.018881,0.020723,1,0.02,0.02,1
7494,0.0,0.0,0,0.0,0.0,2
7495,0.0,0.0,0,0.0,0.0,1
7496,0.018881,0.020723,1,0.02,0.02,1
7497,0.0,0.0,0,0.0,0.0,1
7498,0.018881,0.020723,1,0.0,0.0,1
7499,0.018881,0.020723,1,0.02,0.02,1
7500,0.018881,0.020723,1,0.02,0.02,1
7501,0.018881,0.021371,1,0.0,0.0,1
7502,0.0,0.0,0,0.0,0.0,1
7503,0.0,0.0,0,0.0,0.0,3
7504,0.0,0.0,0,0.0,0.0,1
7505,0.0,0.0,0,0.0,0.0,3
7506,0.0,0.0,0,0.0,0.0,2
7507,0.018881,0.020723,1,0.02,0.02,1
7508,0.0,0.0,0,0.0,0.0,1
7509,0.018881,0.020723,1,0.02,0.02,1
7510,0.018881,0.020723,1,0.01,0.01,1
7511,0.018881,0.020723,1,0.02,0.02,1
7512,0.018881,0.020723,1,0.0,0.0,1
7513,0.0,0.0,0,0.0,0.0,1
7514,0.0,0.0,0,0.0,0.0,2
7515,0.018881,0.020723,1,0.0,0.0,1
7516,0.0,0.0,0,0.0,0.0,3
7517,0.0,0.0,0,0.0,0.0,2
7518,0.018881,0.020723,1,0.02,0.02,1
7519,0.018881,0.021107,1,0.1,0.11,1
7520,0.018881,0.020723,1,0.02,0.02,1
7521,0.018881,0.020723,1,0.02,0.02,1
7522,0.018881,0.020723,1,0.02,0.02,1
7523,0.0,0.0,0,0.0,0.0,1
7524,0.018881,0.020723,2,0.02,0.02,2
